Date,sp500_close,nasdaq_close,dow_jones_close,vix_close,sp500_volume,nasdaq_volume,dow_jones_volume,vix_volume,returns,volatility,ma50,ma200,rsi,macd,macd_signal,macd_hist,momentum_10,trend_strength,volume,drawdown,vix_ma10,vix_spike,crash
2011-02-04,101.194,50.4303,98.3248,507760.0,118104790,54213558,4466846.9382443,3.5,0.003202109625164873,0.00844202460022453,97.23614400000001,89.52608199999999,67.00224566206417,0.9868186889225683,0.954054576297374,0.0327641126251943,0.02203876503733393,7.710062000000022,118104790,0.0,532048.0,-0.045650016539861116,0
2011-02-07,101.829,50.6729,98.8643,498400.0,145673525,51910450,8985207.2904817,2.6,0.006275075597367286,0.008460385647527525,97.418146,89.56529850000001,69.94510846814244,1.0559345648164395,0.9744305740011872,0.08150399081525239,0.02240620739095589,7.8528474999999816,145673525,0.0,527120.0,-0.0544847473061163,0
2011-02-08,102.295,51.0008,99.5386,491600.0,128336884,43349660,7406748.2361391,2.95,0.004576299482465851,0.008466212952670287,97.630812,89.60855799999999,71.92398190797076,1.1352255266727127,1.0065895645354923,0.1286359621372204,0.026522297595632738,8.022254000000018,128336884,0.0,522208.0,-0.058612660089466306,0
2011-02-09,102.085,50.9118,99.6485,494000.0,189851375,71160258,9421007.7097481,6.9,-0.002052886260325626,0.008576076957808822,97.83376200000001,89.661908,69.69690900455575,1.1676588953444593,1.0388034306972858,0.12885546464717357,0.020380624912540002,8.17185400000001,189851375,-0.002052886260325607,519224.0,-0.04858018889727744,0
2011-02-10,102.113,50.9941,99.5686,493600.0,210799053,79867002,8813330.4087757,4.05,0.00027428123622486034,0.00859141841609762,98.047554,89.71191950000001,69.83104471140271,1.1819966184309294,1.0674420682440147,0.11455455018691474,0.018045322672302966,8.335634499999998,210799053,-0.0017791680922821464,517184.0,-0.04560079198119049,0
2011-02-11,102.697,51.3583,99.9383,485600.0,126563413,54450451,6687576.49153,5.1,0.0057191542702692555,0.005271640748719221,98.234452,89.759156,72.5593408633506,1.226346724912574,1.0992229995777265,0.1271237253348474,0.04215524406121607,8.475296,126563413,0.0,510040.0,-0.047917810367814284,0
2011-02-14,102.909,51.4867,99.9083,481280.0,131703198,55190856,5027739.6367059,4.85,0.002064325150685997,0.005167953715388753,98.40114799999999,89.8153435,73.49635166368034,1.2640301789946164,1.1321844354611046,0.13184574353351186,0.03654378636777067,8.585804499999995,131703198,0.0,502688.0,-0.04258705200840285,0
2011-02-15,102.631,51.414,99.5986,487760.0,154918501,45199253,5961375.5948825,3.8,-0.0027014158139716526,0.0032760104577481096,98.55717200000001,89.86419400000001,70.11526534836497,1.2569727122042593,1.1571420908097356,0.0998306213945237,0.017639709673580972,8.692977999999997,154918501,-0.002701415813971623,498624.0,-0.02178796046720577,0
2011-02-16,103.251,51.7529,100.098,493520.0,168690004,60369265,6973051.9577991,5.95,0.006041059718798536,0.003248876020363367,98.72766599999999,89.92708850000001,73.08868972186053,1.28657757198728,1.1830291870452445,0.10354838494203555,0.025770686589109637,8.800577499999974,168690004,0.0,495352.0,-0.00369838014179813,0
2011-02-18,103.807,51.6167,100.677,503520.0,112972219,50442031,6481363.6736126,4.35,0.005384935739121133,0.003362805697013853,98.908168,89.995476,75.44788647576813,1.3394636863815208,1.2143160869124998,0.125147599469021,0.029106482537101908,8.912692000000007,112972219,0.0,493704.0,0.0198823586602499,0
2011-02-22,101.721,50.1269,99.3268,566400.0,301964219,105349674,12072530.587669,13.75,-0.02009498396061926,0.00799421554973952,99.040252,90.06834549999999,55.71382455513495,1.1992295744524455,1.211298784420489,-0.012069209968043504,0.00520781864537434,8.971906500000003,301964219,-0.020094983960619213,499568.0,0.13377958556192548,0
2011-02-23,101.081,49.7059,98.4557,591440.0,294942810,111187451,17753908.289618,14.05,-0.006291719507279692,0.007981728895191505,99.152258,90.14459000000001,51.281979745246375,1.024638978787749,1.173966823293941,-0.14932784450619208,-0.007345648096318214,9.007667999999995,294942810,-0.02626027146531543,508872.0,0.1622569133298748,0
2011-02-24,100.993,49.9751,98.099,583600.0,337501321,112315621,15038800.715385,3.4,-0.0008705889336275696,0.007763924303810872,99.251018,90.20143,50.68496086023775,0.8691547345628265,1.1130044055477182,-0.24384967098489163,-0.01272789481401837,9.049588,337501321,-0.02710799849721124,518072.0,0.12648434966568356,0
2011-02-25,102.113,50.6729,98.6855,547920.0,183614346,61544015,6935051.2927904,6.05,0.011089877516263558,0.008672655538198305,99.37102999999999,90.26508,57.47116347063422,0.8267764265853259,1.0557588097552397,-0.22898238316991382,0.00027428123622486034,9.105949999999993,183614346,-0.016318745363992818,523464.0,0.04671954518362287,0
2011-02-28,102.715,50.7719,99.5486,524320.0,175775612,58489846,7074168.8424519,7.7,0.005895429573119948,0.008867947264383422,99.501166,90.3255575,60.608847982041,0.8321748869837364,1.011042025200939,-0.17886713821720268,0.005895429573119948,9.175608499999996,175775612,-0.010519521804887905,526536.0,-0.00420863910539826,0
2011-03-01,101.003,49.9556,98.0592,562640.0,334956577,104667941,11870152.671697,12.3,-0.016667477973032252,0.010168935824355206,99.606064,90.38307950000001,49.43815786083735,0.6903511749086277,0.9469038551424769,-0.25655268023384914,-0.016495126439915464,9.222984499999995,334956577,-0.02701166587995031,534240.0,0.05315962863132673,0
2011-03-02,101.242,50.2158,98.118,564800.0,259451364,70039542,10185472.539275,9.85,0.0023662663485244373,0.010181515207307364,99.70445399999998,90.4500075,50.801407763336876,0.5904340081841468,0.8756098857508109,-0.28517587756666407,-0.016198777560757605,9.254446499999986,259451364,-0.024709316327415277,542592.0,0.04092946449634338,0
2011-03-03,102.937,51.2144,99.7184,535600.0,228688630,72980422,8958790.4117719,3.7,0.016742063570454935,0.011689472358161817,99.844968,90.5251475,59.20261020346763,0.6406364102298028,0.8286151906466094,-0.1879787804168066,0.0029815552805683154,9.319820499999992,228688630,-0.008380937701696461,547376.0,-0.021513548273947025,0
2011-03-04,102.229,50.9483,98.9662,550880.0,359426213,70917785,12751457.383751,5.45,-0.006877993335729582,0.01170567058948155,99.966538,90.602629,54.97945138389129,0.6161894441945748,0.7861300413562025,-0.16994059716162768,-0.009898209218312748,9.363909000000007,359426213,-0.015201287003766634,553112.0,-0.004035349079390738,0
2011-03-07,101.394,50.261,98.3438,564880.0,280987129,112045010,10265258.720312,5.85,-0.00816793669115412,0.011677519824114593,100.05935600000001,90.67851050000002,50.41205347520945,0.5234040497886951,0.733584843042701,-0.21018079325400585,-0.023245060545049934,9.380845499999992,280987129,-0.023245060545049916,559248.0,0.01007066632334852,0
2011-03-08,102.305,50.4675,99.3988,552560.0,226412622,70996750,9848497.6732718,2.1,0.008984752549460628,0.010288538978182687,100.16503800000001,90.77521150000001,54.82180304072735,0.517416586367716,0.690351191707704,-0.17293460533998795,0.005741194050392862,9.389826499999998,226412622,-0.014469159112583884,557864.0,-0.009507693631422676,0
2011-03-09,102.16,50.1269,99.4188,559920.0,199386471,96436976,9606788.7386795,2.95,-0.0014173305312547013,0.010037078952813827,100.270476,90.86508250000001,53.9986977431397,0.4952621168912543,0.651333376744414,-0.15607125985315973,0.010674607493000643,9.405393499999988,199386471,-0.01586598206286672,554712.0,0.009388655734867912,0
2011-03-10,100.267,49.3428,97.5697,588320.0,390852748,117072769,19274740.709873,4.95,-0.018529757243539557,0.011819091344066801,100.337108,90.95094350000001,44.58682718178892,0.32125206682401597,0.5853171147603344,-0.26406504793631846,-0.0071886170328636645,9.386164499999992,390852748,-0.034101746510351,555184.0,0.059684717138822396,0
2011-03-11,100.916,49.6422,98.099,572160.0,292548703,92941777,12883838.078781,4.75,0.006472717843358344,0.011391610125812215,100.414428,91.03957149999998,47.93724211488012,0.23303049407249432,0.5148597906227664,-0.2818292965502721,-0.011722307639575824,9.374856500000021,292548703,-0.027849759650119984,557608.0,0.026097186553994955,0
2011-03-14,100.351,49.4738,97.6685,579680.0,305373077,83699187,9868082.6005911,3.2,-0.0055987157636053775,0.011183081586903378,100.47947599999999,91.1278925,45.3656552393955,0.11618418500425776,0.4351246694990647,-0.31894048449480694,-0.023015138976780425,9.35158349999999,305373077,-0.03329255252535959,563144.0,0.029363715142130653,0
2011-03-15,99.1749,48.7691,96.5007,603040.0,466332822,115232816,18175406.156288,18.55,-0.01171986327988761,0.010567823065960259,100.52350399999999,91.19642,40.49577425061069,-0.07050604785554526,0.33399852602814273,-0.404504573883688,-0.018099462392206278,9.327083999999985,466332822,-0.04462223164141155,567184.0,0.06321758018561874,1
2011-03-16,97.309,47.5924,94.6276,657280.0,607304987,200836802,20256941.081486,33.4,-0.01881423626340939,0.011706844540550734,100.529632,91.26106949999999,34.21960129468758,-0.36481656023453013,0.19423550877560813,-0.5590520690101383,-0.03884751387763974,9.268562500000016,607304987,-0.06259693469611881,576432.0,0.1402559191717323,1
2011-03-17,98.6591,48.0321,95.8754,632720.0,329887629,107454895,9710991.7634255,13.45,0.013874359000709102,0.011167934399752683,100.541874,91.33958550000001,41.30768288002888,-0.4835439809276352,0.05867961083495947,-0.5422235917625946,-0.04155842894197426,9.202288499999995,329887629,-0.04959106803972764,586144.0,0.07946170224381732,1
2011-03-18,98.9746,47.9902,96.5487,613680.0,297666931,107663014,12903834.424712,5.8,0.0031978803779884046,0.0113504496874961,100.561794,91.40882899999998,42.85725368351265,-0.5458854759900191,-0.062233406530036256,-0.48365206945998285,-0.03183441097927209,9.152965000000023,297666931,-0.046551773965146925,592424.0,0.035879707776862446,1
2011-03-21,100.536,48.9196,98.0012,565680.0,198826161,65148088,9334374.5620431,11.05,0.015775764691142946,0.012632470233568454,100.60242199999999,91.4843485,49.9060497301784,-0.46395148521565943,-0.1425770222671609,-0.32137446294849853,-0.008462039173915636,9.118073499999994,198826161,-0.031510399106033316,592504.0,-0.045272268204096466,0
2011-03-22,100.19,48.8292,97.8933,560880.0,167438019,41028067,7803466.8903965,5.4,-0.0034415532744489497,0.012168125278847615,100.63996800000001,91.573218,48.4789521588546,-0.422072130788834,-0.19847604397149554,-0.22359608681733845,-0.020673476369678978,9.066750000000013,167438019,-0.03484350766325975,593336.0,-0.05470087774886401,0
2011-03-23,100.497,49.0969,98.4757,541840.0,191835941,68479399,8208468.9728966,12.65,0.0030641780616829095,0.012274849524515706,100.68748000000001,91.668753,49.84928037803355,-0.3599607034653758,-0.2307729758702716,-0.1291877275951042,-0.016278386844165937,9.018727000000013,191835941,-0.03188609631335076,591528.0,-0.08399940493095848,0
2011-03-24,101.424,49.9694,99.16,527440.0,205502085,78861498,5922837.3829292,12.55,0.009224155944953738,0.0110955775135697,100.756388,91.76457699999999,53.841527230290616,-0.23324707005281198,-0.23126779470677966,-0.0019792753460323165,0.011539190361734342,8.991811000000013,205502085,-0.02295606269326727,585440.0,-0.09907078436731342,0
2011-03-25,101.751,50.0949,99.5986,526960.0,201026159,84113860,8095104.6266669,19.5,0.003224088973024175,0.010971018003286257,100.82438999999998,91.864228,55.196422156213785,-0.10522645048396839,-0.20605952586221743,0.10083307537824904,0.0082742082524081,8.960161999999983,201026159,-0.019805986108836566,580920.0,-0.0928871445293672,0
2011-03-28,101.482,49.8204,99.4088,533680.0,141668915,42909773,3266884.9980622,13.2,-0.002643708661340005,0.010815867570934726,100.87015399999999,91.9505315,53.79746250870792,-0.025184922896016815,-0.16988460526897733,0.14469968237296052,0.011270440752957134,8.919622499999988,141668915,-0.022397333513154247,576320.0,-0.07398667406996118,0
2011-03-29,102.199,50.3054,99.9986,520880.0,167382377,54445296,7385858.9816899,10.5,0.00706529236711928,0.009921975198926274,100.933896,92.0384685,56.93083664596289,0.09500926450647285,-0.1169058313138873,0.21191509582036017,0.030492594396364536,8.895427500000011,167382377,-0.015490284855549279,568104.0,-0.08312562488558428,0
2011-03-30,102.851,50.542,100.567,511040.0,175252863,50969307,5024074.9079087,14.15,0.006379710173289421,0.006284432726047228,100.995556,92.13027699999999,59.61309219696426,0.2401071690012202,-0.045503231250865805,0.285610400252086,0.056952594312961846,8.865279000000001,175252863,-0.009209398210140001,553480.0,-0.07667847076678469,0
2011-03-31,102.715,50.6144,100.407,510000.0,171173234,56751947,5335519.7976097,10.8,-0.0013223011929878181,0.005877979032978092,101.051406,92.2118015,58.79062648509746,0.34020259652272955,0.03163793430385326,0.3085646622188763,0.041110247306128,8.839604499999993,171173234,-0.010519521804887905,541208.0,-0.05766359699043622,0
2011-04-01,103.148,50.637,100.777,505280.0,198750211,76050018,6383006.597016,18.95,0.00421554787518863,0.005870346256953617,101.13564400000001,92.295615,60.65199572631243,0.44928929789686833,0.11516820702245628,0.33412109087441205,0.04216637399898571,8.840029000000015,198750211,-0.006348319477491942,530368.0,-0.04730300470616633,0
2011-04-04,103.243,50.4743,101.017,500800.0,129971204,55173408,7693972.4817603,13.35,0.000921006708806793,0.004261880452781629,101.22411399999999,92.379262,61.06749404598027,0.5372143283421735,0.19957743128639974,0.3376368970557738,0.026925678363969086,8.844851999999989,129971204,-0.005433159613513609,523880.0,-0.04405589066198368,0
2011-04-05,103.224,50.3401,100.927,491440.0,156215951,62839598,10444981.585168,18.9,-0.00018403184719539833,0.0038472897259196883,101.308356,92.464427,60.92891910107657,0.5984636903338725,0.2793546830958943,0.3191090072379782,0.030282463319692754,8.843929000000003,156215951,-0.005616191586309193,516936.0,-0.04932138601296876,0
2011-04-06,103.577,50.4644,101.347,489280.0,155383918,56196791,5203746.7208203,20.45,0.0034197473455785943,0.0038496487131493362,101.387948,92.55259649999999,62.625803542935785,0.6677905273321016,0.35704185194313576,0.3107486753889659,0.03064768102530424,8.835351500000002,155383918,-0.0022156501970002408,511680.0,-0.04377736085053163,0
2011-04-07,103.29,50.4291,101.147,493520.0,220609471,68873223,8020958.1839648,23.1,-0.002770885428232006,0.0035632628305183943,101.460708,92.6463905,60.33159178986195,0.6916016899109962,0.42395381953670785,0.2676478703742884,0.018398012304779998,8.814317500000001,220609471,-0.004980396312387372,508288.0,-0.029054394359103508,0
2011-04-08,102.917,50.1921,100.927,502640.0,190935296,48540415,7438829.8786464,28.8,-0.0036111917901056056,0.003905390312206959,101.51812800000002,92.7396295,57.389061577151075,0.6726206726732471,0.4736871901640157,0.19893348250923137,0.011459346836885986,8.778498500000012,190935296,-0.008573602936218179,505856.0,-0.006357540485829927,0
2011-04-11,102.631,50.0214,100.917,497520.0,156720663,48157164,6701989.1561631,19.05,-0.002778938367810957,0.003920180418097233,101.56468799999999,92.838407,55.16728864567593,0.627269497655945,0.5044036516624016,0.12286584599354333,0.01132220492304059,8.726280999999986,156720663,-0.011328715789879314,502240.0,-0.00939789741956032,0
2011-04-12,101.882,49.6802,99.9786,502240.0,208302894,57443381,6324960.5361693,32.45,-0.007297989886096756,0.004130924088110817,101.63147000000001,92.93170749999999,49.7366878755504,0.5248402921847628,0.508490979766874,0.01634931241788884,-0.0031017916026574444,8.69976250000002,208302894,-0.018544028822719057,500376.0,0.003725198650614825,0
2011-04-13,101.873,50.1035,100.019,493520.0,209170950,56692113,5242880.5387921,24.05,-8.833748846703848e-05,0.0034121608734513664,101.683312,93.02629299999998,49.67341237235916,0.4378904555086649,0.4943708749152322,-0.056480419406567284,-0.009508901226045419,8.65701900000002,209170950,-0.018630728178253852,498624.0,-0.010236169939674022,0
2011-04-14,101.959,50.0125,100.168,488960.0,208051541,60740371,5316306.2481608,22.65,0.0008441883521639326,0.0034543945376742185,101.70545199999998,93.1340855,50.32376373689806,0.3716375583349816,0.4698242115991821,-0.09818665326420051,-0.007360171347904343,8.571366499999982,208051541,-0.01780226766981031,496520.0,-0.015225972770482543,0
2011-04-15,102.333,49.9271,100.637,478080.0,219522169,77756571,6493691.2166709,30.25,0.003668141115546364,0.0033705823662317034,101.73897200000002,93.24755800000001,53.158663354266544,0.34532958979907846,0.4449252872391614,-0.09959569744008295,-0.007901268080815926,8.491414000000006,219522169,-0.014199427784253506,493800.0,-0.03183475091130017,0
2011-04-18,101.176,49.5734,99.4886,489200.0,272072258,78365761,12287487.302349,54.55,-0.0113062257531783,0.004654907275042839,101.745072,93.357021,44.666516019130405,0.228486257301725,0.4016374812516742,-0.1731512239499492,-0.020020727797526172,8.38805099999999,272072258,-0.025345111601337098,492640.0,-0.0069827866190321775,0
2011-04-19,101.761,49.8821,99.9986,464560.0,160368950,43761975,6122432.4674193,31.6,0.005782003637226252,0.005258240619104945,101.756412,93.4715705,49.09458746850449,0.18100517050406495,0.3575110191021524,-0.17650584859808743,-0.014173060528559378,8.284841499999999,160368950,-0.019709653491575774,489952.0,-0.05182548494546402,0
2011-04-20,103.1,51.0096,101.587,445360.0,201817502,76393737,8222124.8675293,25.85,0.013158282642662611,0.006898818369080906,101.78183200000001,93.59022650000001,57.48169064878933,0.24855696665399307,0.3357202086125205,-0.08716324195852743,-0.004605269509640242,8.191605499999994,201817502,-0.0068107160403441756,485560.0,-0.08279100420133456,0
2011-04-21,103.683,51.4153,101.996,432400.0,175765402,49535855,4929865.0510353,33.55,0.005654704170708236,0.007094271522437545,101.80959200000001,93.699298,60.53083916686666,0.34515672755034643,0.3376075124000857,0.007549215150260746,0.0038048213767063466,8.11029400000001,175765402,-0.0011945244540348457,479448.0,-0.09812951560961769,0
2011-04-25,103.557,51.5488,101.777,422560.0,84763925,26478485,5435907.9407807,13.55,-0.0012152426145077833,0.006983247272056688,101.839032,93.80369449999998,59.53708979508269,0.40685560885033567,0.3514571316901357,0.055398477160199966,0.006218603340556017,8.035337500000026,84763925,-0.002408315431521959,471440.0,-0.10368233497369761,0
2011-04-26,104.468,51.8387,102.725,413280.0,183720695,56020999,7633063.5079501,22.7,0.00879708759427178,0.007305192388859777,101.886132,93.90954649999999,64.12321779416183,0.5232310217337925,0.3858119096988671,0.13741911203492546,0.017899075328117187,7.976585500000013,183720695,0.0,463016.0,-0.10741745425644034,0
2011-04-27,105.119,52.1879,103.495,407760.0,184797011,64063989,6985636.7626169,25.1,0.006231573304743998,0.006657178287567037,101.93457199999999,94.018395,67.0014827944778,0.6603772167651698,0.4407249711121277,0.2196522456530421,0.03177205001864891,7.9161769999999905,184797011,0.0,453568.0,-0.10099477917313393,0
2011-04-28,105.464,52.1123,104.124,402000.0,161109134,54591117,14430175.449875,21.65,0.0032819946917304055,0.0065594650875936775,101.985672,94.12268950000002,68.4462283295264,0.7878236406015304,0.5101447050100083,0.2776789355915221,0.03524977177466049,7.862982499999973,161109134,0.0,444416.0,-0.09544210829493083,0
2011-04-29,105.702,52.0712,104.624,403120.0,148500523,50863013,13982354.800236,14.05,0.0022566942274140356,0.0065111991848491165,102.04709199999999,94.2282165,69.44023542679642,0.8976825351673341,0.5876522710414734,0.31003026412586066,0.036710834747300414,7.81887549999999,148500523,0.0,435832.0,-0.07505644376732323,0
2011-05-02,105.55,51.9742,104.484,414160.0,162894274,54607743,12879823.994521,22.55,-0.0014380049573329279,0.006705276400881767,102.093072,94.33290849999999,67.96761257260742,0.9613989621329466,0.6624016092597681,0.2989973528731785,0.03143658448398856,7.760163500000019,162894274,-0.0014380049573328888,429440.0,-0.035581222056631945,0
2011-05-03,105.167,51.7213,104.474,423520.0,178512442,43262446,9437887.8850297,17.1,-0.0036286120322122084,0.005122666209954635,102.12027199999999,94.447299,64.2691375265191,0.9698104195888106,0.7238833713255767,0.24592704826323397,0.039446113702854335,7.672972999999985,178512442,-0.005061399027454509,422872.0,0.0015323785921035338,0
2011-05-04,104.498,51.6436,103.714,428000.0,235867690,60247276,10116252.108704,39.05,-0.006361311057651142,0.005989728870332332,102.17581200000001,94.555905,58.30137538395254,0.9119811008481093,0.7615029172300832,0.15047818361802612,0.026896355185188847,7.619907000000012,235867690,-0.011390512951505114,419216.0,0.02095339872523949,0
2011-05-05,103.531,51.3633,102.675,440560.0,292867923,81847534,13910397.585034,52.1,-0.009253765622308507,0.005821420060078681,102.224812,94.65506649999999,50.93860702253237,0.7791406818820406,0.7650304701604748,0.01411021172156579,0.004180407371484174,7.5697455000000105,292867923,-0.020538873436642565,418736.0,0.052118757403232685,0
2011-05-06,103.989,51.5302,103.175,430560.0,287699796,82261054,12087669.991747,53.55,0.004423795771314909,0.005710690993454892,102.28473199999999,94.76200150000001,53.90763966787107,0.7027199470011283,0.7525683655286055,-0.049848418527477234,0.002951303492375823,7.52273049999998,287699796,-0.016205937446784297,418552.0,0.028689386265027927,0
2011-05-09,104.402,51.7213,103.505,416160.0,147185098,45413611,6689048.9897712,22.0,0.003971573916471849,0.005791798642128406,102.330512,94.861776,56.466062401519636,0.6677838162881642,0.7356114556805173,-0.06782763939235315,0.008159757428276126,7.468735999999993,147185098,-0.01229872660876802,417912.0,-0.0041922701429966125,0
2011-05-10,105.281,52.1642,104.134,401520.0,148252663,43168457,5122834.3939498,38.95,0.008419378939100941,0.005735008203240616,102.38183199999999,94.9622035,61.379493086285095,0.7029217900453659,0.7290735225534871,-0.026151732508121195,0.0077822873990121,7.4196284999999875,148252663,-0.003982895309454809,416736.0,-0.03651232434922824,0
2011-05-11,104.172,51.784,103.195,409440.0,249956414,70226195,9568677.9616337,33.0,-0.010533714535386318,0.006381677746422659,102.445212,95.0528075,53.21843715308771,0.6339738003674427,0.7100535781162782,-0.07607977774883556,-0.009008837603097453,7.392404499999998,249956414,-0.014474655162627019,416904.0,-0.0179034022220943,0
2011-05-12,104.678,52.0946,103.724,404960.0,221489631,75021529,8183845.9193724,40.1,0.0048573513036132,0.0065140757699660625,102.51393200000001,95.14598399999998,56.08734381202295,0.6130946198463789,0.6906617864622984,-0.07756716661591945,-0.007452780095577705,7.367948000000027,221489631,-0.0096876123441373,417200.0,-0.02933844678811126,0
2011-05-13,103.874,51.4773,102.965,410400.0,203240310,72053248,8182164.2082609,30.8,-0.00768069699459295,0.00676134375529006,102.532672,95.237725,50.76063502914076,0.5256127021179537,0.6576519695934295,-0.13203926747547579,-0.01729390172371381,7.294947000000008,203240310,-0.017293901723713864,417928.0,-0.01801267203920287,0
2011-05-16,103.186,50.584,102.535,418400.0,182897865,82969014,5386580.7512324,46.2,-0.006623409130292357,0.00693375068649043,102.55181200000001,95.32815000000001,46.67555434776633,0.396199658859274,0.6053615074465984,-0.20916184858732445,-0.022396968261487404,7.2236620000000045,182897865,-0.023802766267430997,418352.0,0.00011473591616639744,0
2011-05-17,103.167,50.7283,102.006,410960.0,248979336,71677389,31103949.722117,50.5,-0.00018413350648349702,0.006942705762945575,102.587272,95.41856800000001,46.564105725388245,0.28877690805707346,0.5420445875686934,-0.25326767951162,-0.019017372369659724,7.168703999999991,248979336,-0.023982516887097658,417096.0,-0.014711241536720543,0
2011-05-18,104.124,51.1526,102.735,399600.0,174463253,47469719,5555397.5193266,44.4,0.009276222047747806,0.007559043073997911,102.62365199999998,95.504213,52.6913949746175,0.27766475961595916,0.48916862197814664,-0.2115038623621875,-0.003579015866332469,7.119438999999986,174463253,-0.014928761991258472,414256.0,-0.03537908925881583,0
2011-05-19,104.363,51.2996,103.115,390080.0,153223081,39737163,5773168.0970617,43.95,0.002295340171334148,0.006897955473779296,102.667712,95.59310550000001,54.1067163933311,0.28485991671063005,0.4483068809246433,-0.16344696421401328,0.008036240353130886,7.074606499999987,153223081,-0.012667688407031075,409208.0,-0.046743954174893965,0
2011-05-20,103.531,50.9027,102.346,394720.0,235665527,50719622,8407626.612294,57.7,-0.007972174046357416,0.0072819327371255885,102.732992,95.67493400000001,48.65026539648359,0.22088051082515392,0.40282160690474544,-0.18194109607959152,-0.004404311994537835,7.058057999999988,235665527,-0.020538873436642565,405624.0,-0.02688203853815352,0
2011-05-23,102.343,50.1674,101.247,407920.0,217670556,49540909,7206674.664797,52.65,-0.01147482396576871,0.007862587237295876,102.76153199999999,95.7512635,42.11877086725745,0.07346780808495623,0.33695084714078766,-0.2634830390558314,-0.019721844409110956,7.010268499999995,217670556,-0.03177801744527062,404800.0,0.007707509881422991,0
2011-05-24,102.248,49.8566,101.057,407200.0,189999647,44589130,5179196.741648,41.0,-0.0009282510772598007,0.006999516322054194,102.79947200000001,95.82888799999999,41.63737479619147,-0.050442062245224406,0.25947226526358524,-0.30991432750880965,-0.02880861693942882,6.9705840000000165,189999647,-0.032676770543603656,405368.0,0.004519350318722637,0
